workload,case,length,batch,threads_field,profile,family,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,avg_stream_slots,avg_workarea_mb,fwd_pct_of_peak,bwd_pct_of_peak,samples_ok,samples_skip,samples_expected,check_ok,check_fail,quality,note
throughput,n2_b1,2,1,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.005697000000000001,0.0017553098121818498,0.005686666666666666,0.0017584994138335288,16.0,262144.0,0.0,4.76754203437307e-06,4.776205211575039e-06,3,0,3,3,0,ok,-
throughput,n2_b10,2,10,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.005950666666666667,0.016804839793860632,0.005908666666666666,0.016924292000451317,160.0,262144.0,0.0,4.5643099321907994e-05,4.5967539721014424e-05,3,0,3,3,0,ok,-
throughput,n2_b16,2,16,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.006250666666666667,0.025597269624573378,0.006059666666666667,0.026404092634358323,256.0,262144.0,0.0,6.952394275552061e-05,7.171532947640257e-05,3,0,3,3,0,ok,-
throughput,n2_b150,2,150,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.014316333333333334,0.10477543132552562,0.013714333333333334,0.1093746202270131,256.01,27963.0,0.0,0.00028457726923608286,0.0002970689822429216,3,0,3,3,0,ok,-
throughput,n2_b256,2,256,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.014757,0.17347699396896388,0.014512333333333334,0.17640168132852516,256.0,16384.0,0.0,0.00047117543296569677,0.0004791190847514611,3,0,3,3,0,ok,-
throughput,n2_b1024,2,1024,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.016115666666666664,0.6354065402196621,0.016002,0.6399200099987502,256.02,4096.0,0.02,0.0017258078137484735,0.0017380667077302305,3,0,3,3,0,ok,-
throughput,n4_b1,4,1,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.006604666666666666,0.006056323811446452,0.006591,0.006068881808526779,32.0,262144.0,0.0,1.6449391523058475e-05,1.6483499905825148e-05,3,0,3,3,0,ok,-
throughput,n4_b10,4,10,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.007588999999999999,0.052707866649097386,0.007613666666666667,0.05253710432993301,256.0,209716.0,0.0,0.00014315818669033282,0.00014269438450062634,3,0,3,3,0,ok,-
throughput,n4_b16,4,16,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.007651666666666667,0.0836419080810281,0.007565,0.08460013218770654,256.0,131072.0,0.0,0.00022717716829475453,0.00022977977079559767,3,0,3,3,0,ok,-
throughput,n4_b150,4,150,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.015443333333333335,0.3885171595078782,0.015255666666666667,0.393296479996504,256.02,13982.0,0.0,0.001055239295179842,0.0010682202579518451,3,0,3,3,0,ok,-
throughput,n4_b256,4,256,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.015432666666666666,0.6635275821849757,0.014992333333333335,0.6830157636125129,256.01,8192.0,0.01,0.0018021864955569886,0.001855117735093435,3,0,3,3,0,ok,-
throughput,n4_b1024,4,1024,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.018269333333333332,2.2420084659173845,0.017961666666666667,2.280411988494015,256.03,2048.0,0.03,0.006089449012647602,0.006193755618171843,3,0,3,3,0,ok,-
throughput,n8_b1,8,1,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.007232,0.016592920353982302,0.0072313333333333335,0.01659445007836268,64.0,262144.0,0.0,4.506751156497244e-05,4.507166640147699e-05,3,0,3,3,0,ok,-
throughput,n8_b10,8,10,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.008043,0.14919806042521447,0.007826666666666668,0.1533219761499148,256.0,104858.0,0.0,0.0004052321815714045,0.0004164330199802563,3,0,3,3,0,ok,-
throughput,n8_b16,8,16,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.008206,0.23397514014135998,0.008121666666666666,0.2364046788426021,256.0,65536.0,0.0,0.0006354925540100037,0.0006420913480245545,3,0,3,3,0,ok,-
throughput,n8_b150,8,150,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.015196666666666666,1.1844702785698618,0.01631866666666667,1.1030312934063238,256.03,6991.0,0.01,0.003217102646129552,0.0029959087678128574,3,0,3,3,0,ok,-
throughput,n8_b256,8,256,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.01625233333333333,1.8901901265459322,0.01591333333333333,1.9304566401340597,256.02,4096.0,0.02,0.005133886234056492,0.0052432528511498185,3,0,3,3,0,ok,-
throughput,n8_b1024,8,1024,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.021385333333333336,5.745994139285491,0.021801,5.636438695472685,256.06,1024.0,0.06,0.015606514814757298,0.015308954703233329,3,0,3,3,0,ok,-
throughput,n16_b1,16,1,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.007493333333333334,0.04270462633451957,0.007501000000000001,0.04266097853619517,128.0,262144.0,0.0,0.00011598869880351623,0.00011587014838479512,3,0,3,3,0,ok,-
throughput,n16_b10,16,10,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.014759666666666666,0.21680706429684501,0.015146333333333333,0.21127225511124806,256.0,52429.0,0.0,0.000588862880621298,0.0005738299586485277,3,0,3,3,0,ok,-
throughput,n16_b16,16,16,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.014832666666666668,0.34518405321587486,0.016081666666666664,0.31837496113586905,256.0,32768.0,0.0,0.0009375436016371235,0.0008647282658441025,3,0,3,3,0,ok,-
throughput,n16_b150,16,150,1,gpu_e2e_noreuse,run_gpu_e2e_noreuse,0.016761,2.863790943261142,0.016774333333333336,2.861514615583331,256.07,3496.0,0.02,0.007778252935693112,0.007772070273343336,3,0,3,3,0,ok,-
