workload,case,length,batch,threads_field,profile,family,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,avg_stream_slots,avg_workarea_mb,fwd_pct_of_peak,bwd_pct_of_peak,samples_ok,samples_skip,samples_expected,check_ok,check_fail,quality,note
throughput,n2_b1,2,1,1,gpu_9501MHz,gpu_run_9501MHz,0.0019453333333333334,0.005140507196710075,0.0018923333333333333,0.005284481240091598,8.0,262144.0,0.0,1.396197068359667e-05,1.43530140760032e-05,3,0,3,3,0,ok,-
throughput,n4_b1,4,1,1,gpu_9501MHz,gpu_run_9501MHz,0.0020943333333333335,0.019099156453923283,0.002079,0.01924001924001924,16.0,262144.0,0.0,5.187462098326923e-05,5.2257213987154186e-05,3,0,3,3,0,ok,-
throughput,n8_b1,8,1,1,gpu_9501MHz,gpu_run_9501MHz,0.002245,0.053452115812917596,0.0021576666666666667,0.05561563417271745,32.0,262144.0,0.0,0.00014517961854694015,0.00015105588303933912,3,0,3,3,0,ok,-
throughput,n16_b1,16,1,1,gpu_9501MHz,gpu_run_9501MHz,0.002317,0.13810962451445835,0.0023250000000000002,0.1376344086021505,64.0,262144.0,0.0,0.00037511522789570494,0.0003738245088319777,3,0,3,3,0,ok,-
throughput,n32_b1,32,1,1,gpu_9501MHz,gpu_run_9501MHz,0.002635,0.3036053130929791,0.002631,0.3040668947168377,128.0,262144.0,0.0,0.0008246128871293628,0.0008258665745290273,3,0,3,3,0,ok,-
throughput,n64_b1,64,1,1,gpu_9501MHz,gpu_run_9501MHz,0.0026156666666666667,0.7340384860456225,0.0026150000000000006,0.7342256214149139,128.0,131072.0,0.0,0.0019936989543288225,0.0019942072268474527,3,0,3,3,0,ok,-
throughput,n128_b1,128,1,1,gpu_9501MHz,gpu_run_9501MHz,0.002825666666666667,1.5854665565648223,0.0028103333333333335,1.594116949353576,128.0,65536.0,0.0,0.0043062360843980916,0.0043297311454682285,3,0,3,3,0,ok,-
throughput,n256_b1,256,1,1,gpu_9501MHz,gpu_run_9501MHz,0.0027946666666666662,3.664122137404581,0.002808,3.646723646723647,128.0,32768.0,0.0,0.009952007439324602,0.009904751943411377,3,0,3,3,0,ok,-
throughput,n512_b1,512,1,1,gpu_9501MHz,gpu_run_9501MHz,0.003190333333333333,7.221815902204577,0.0031743333333333333,7.258216948440617,128.01,16384.0,0.0,0.019614948107347117,0.019713815849566232,3,0,3,3,0,ok,-
throughput,n1024_b1,1024,1,1,gpu_9501MHz,gpu_run_9501MHz,0.003539,14.467363662051428,0.0035696666666666667,14.34307591745261,128.02,8192.0,0.01,0.039294353570357654,0.03895677951783427,3,0,3,3,0,ok,-
throughput,n2048_b1,2048,1,1,gpu_9501MHz,gpu_run_9501MHz,0.004415333333333334,25.511097689868635,0.004437,25.38652242506198,128.03,4096.0,0.02,0.06928989386111065,0.06895153888395102,3,0,3,3,0,ok,-
throughput,n4096_b1,4096,1,1,gpu_9501MHz,gpu_run_9501MHz,0.005025333333333334,48.904218625630136,0.005025000000000001,48.90746268656716,128.06,2048.0,0.03,0.13282721735945466,0.1328360284518168,3,0,3,3,0,ok,-
throughput,n8192_b1,8192,1,1,gpu_9501MHz,gpu_run_9501MHz,0.008481,62.78504893290886,0.008444333333333333,63.0576718114712,128.12,1024.0,0.06,0.17052850604517814,0.17126896851172252,3,0,3,3,0,ok,-
throughput,n16384_b1,16384,1,1,gpu_9501MHz,gpu_run_9501MHz,0.010628666666666666,107.90440945869662,0.010681000000000001,107.37571388446773,128.25,512.0,0.12,0.29307578879713087,0.2916398152977347,3,0,3,3,0,ok,-
throughput,n32768_b1,32768,1,1,gpu_9501MHz,gpu_run_9501MHz,0.008587333333333334,286.1889604844344,0.008589333333333333,286.12232226016766,128.5,256.0,0.25,0.7773088769936877,0.7771278829987344,3,0,3,3,0,ok,-
throughput,n65536_b1,65536,1,1,gpu_9501MHz,gpu_run_9501MHz,0.008482666666666668,618.0697893744104,0.008488666666666667,617.6329223278096,129.0,128.0,0.5,1.6787200074703035,1.6775334465602878,3,0,3,3,0,ok,-
throughput,n131072_b1,131072,1,1,gpu_9501MHz,gpu_run_9501MHz,0.010946333333333334,1017.7946953317701,0.010944,1018.0116959064327,130.0,64.0,1.0,2.764400311945297,2.7649897004133654,3,0,3,3,0,ok,-
throughput,n262144_b1,262144,1,1,gpu_9501MHz,gpu_run_9501MHz,0.015891333333333337,1484.6432017451857,0.015807,1492.5640539001706,132.0,32.0,2.0,4.032392926447733,4.053906505039313,3,0,3,3,0,ok,-
throughput,n524288_b1,524288,1,1,gpu_9501MHz,gpu_run_9501MHz,0.02712133333333333,1836.4642839585076,0.02705233333333333,1841.148391389529,136.0,16.0,4.0,4.9879631547857874,5.0006855123524865,3,0,3,3,0,ok,-
throughput,n1048576_b1,1048576,1,1,gpu_9501MHz,gpu_run_9501MHz,0.061895,1694.1206882623799,0.061745666666666664,1698.2179586151794,144.0,8.0,8.0,4.601348170299625,4.612476638047938,3,0,3,3,0,ok,-
throughput,n2097152_b1,2097152,1,1,gpu_9501MHz,gpu_run_9501MHz,0.12356633333333333,1782.0465660819157,0.123378,1784.7668141808101,160.0,4.0,16.0,4.84016089469996,4.847549275409393,3,0,3,3,0,ok,-
throughput,n4194304_b1,4194304,1,1,gpu_9501MHz,gpu_run_9501MHz,0.249443,1849.6147015550646,0.25172733333333336,1832.8301257180385,192.0,2.0,32.0,5.023680592372041,4.978092531348969,3,0,3,3,0,ok,-
